variant,product_id,is_stockout_sku_day,sku_days,net_prediction_delta,positive_prediction_delta,product_name
conservative_total_guarded_profile,10556,False,288,85.11563025356843,98.39763804766373,Треугольник острый
conservative_total_guarded_profile,45,False,279,84.94572969687891,93.79800959233614,Пирожок яблоко
conservative_total_guarded_profile,1071,True,12,78.2967200021593,85.6898179043504,Треугольник курица безд
conservative_total_guarded_profile,36,False,276,33.79671987063667,73.59092083701387,Вак-бэлиш
conservative_total_guarded_profile,4399,False,292,56.34762774891028,71.6034316255988,Сметанник мини
conservative_total_guarded_profile,1076,True,20,65.19156423571124,69.82659305804981,Треугольник говядина безд
conservative_total_guarded_profile,10760,True,22,46.37704984314667,61.422786925249284,Пицца с колбасой
conservative_total_guarded_profile,1272,False,292,13.726171107485891,61.1803414435538,Сэндвич курица
conservative_total_guarded_profile,10909,False,281,51.86494730877729,54.71189997148219,Корзинка ягодная
conservative_total_guarded_profile,10442,False,296,9.39031549879622,47.04442159471671,ЖарПицца Оригинальная
conservative_total_guarded_profile,10714,False,28,42.599414277602946,42.632355868247,Пирог Хуплу
conservative_total_guarded_profile,1272,True,16,40.20801123263223,41.734689369369924,Сэндвич курица
conservative_total_guarded_profile,10340,True,19,27.57280929346026,40.89812679675213,Кыстыбый П
conservative_total_guarded_profile,1722,False,292,25.394417738198793,40.16931281544085,Губадия мини
conservative_total_guarded_profile,10485,True,13,38.525679900441915,39.86018117756279,ЖарПицца Пикантная
conservative_total_guarded_profile,10169,False,285,21.65606074458333,39.16904074820144,Бейгл курица
conservative_total_guarded_profile,57,True,8,37.787039211459664,38.108210854416775,Сосиска в тесте
conservative_total_guarded_profile,204,False,265,-25.558166429779504,37.596047844483394,Пакет звезды
conservative_total_guarded_profile,1845,False,277,30.690101574553044,35.995800921807366,Киш грибы курица
conservative_total_guarded_profile,1844,False,283,20.833436579942294,32.90311033434572,Киш курица
conservative_total_guarded_profile,1069,False,25,30.27949942008959,31.340706695070562,Хуплу
conservative_total_guarded_profile,4816,False,302,17.179839263925377,26.50062105919878,Капучино 300
conservative_total_guarded_profile,34,True,21,23.498641035881533,24.981901237033924,Беккен капуста
conservative_total_guarded_profile,58,False,301,-84.60897729302299,24.28903973355139,Сочень
conservative_total_guarded_profile,11251,False,287,20.343527327670113,22.513184573192085,ЖарПицца с салями
conservative_total_guarded_profile,10346,True,16,19.488990047634413,22.190285879647377,Сосиска под шубой
conservative_total_guarded_profile,10298,False,281,17.851777315119794,21.969986385421088,Пирожок с горбушей
conservative_total_guarded_profile,70,False,292,12.236020527228014,21.214380755439404,Московская плюшка П
conservative_total_guarded_profile,10347,True,10,18.28596699663029,20.710944837842607,Жар пицца с курицей
conservative_total_guarded_profile,45,True,29,17.125721559059368,17.92004992583046,Пирожок яблоко
conservative_total_guarded_profile,42,False,236,11.128792481504139,16.20207333321688,Пирожок зеленый лук
conservative_total_guarded_profile,1745,False,293,10.52780036224677,15.259386504784388,Шафран творог
conservative_total_guarded_profile,67,False,286,10.312960530646121,14.893098696876063,Ватрушка
conservative_total_guarded_profile,10556,True,20,14.031522492726848,14.604332264861466,Треугольник острый
conservative_total_guarded_profile,4947,False,257,-14.023837611800571,13.451576945484705,Капуста и курица
conservative_total_guarded_profile,4817,False,296,8.141965790000368,12.632838797943123,Капучино 200
conservative_total_guarded_profile,1069,True,3,11.866610530393679,11.866610530393679,Хуплу
conservative_total_guarded_profile,10667,True,15,7.190394476728854,11.815979650190286,Элеш с курицей
conservative_total_guarded_profile,36,True,32,7.333055836209189,10.981629102950395,Вак-бэлиш
conservative_total_guarded_profile,11429,False,218,7.312995542694691,10.828208686208118,Сэндвич Мюнхенский
conservative_total_guarded_profile,10735,False,279,2.5822510928667914,10.510758212508447,Пшеничный 900
conservative_total_guarded_profile,517,False,307,7.484886005369087,10.156700083831982,Багет чесночный
conservative_total_guarded_profile,10670,False,84,-11.363364085403866,10.146214784303233,Пицца Мясная кусок
conservative_total_guarded_profile,5258,False,298,-8.483404695817724,9.073247261431714,Чай черный малый
conservative_total_guarded_profile,4424,False,300,7.219047866204143,9.041467179371374,Жар Киш курица
conservative_total_guarded_profile,10581,False,246,6.962795080380455,8.777204010903624,Компот сухофрукты 300 мл кулинария
conservative_total_guarded_profile,10736,False,280,-8.880761712395662,8.447874438209931,Пшенично-ржаной 900
conservative_total_guarded_profile,5108,False,288,5.441582328150643,8.404078005890282,Латте 300
conservative_total_guarded_profile,1845,True,31,6.469741249085326,7.989337083437177,Киш грибы курица
conservative_total_guarded_profile,101,False,285,6.189005876662923,7.809744988609781,Капустный
conservative_total_guarded_profile,1814,False,112,-9.646588005070438,7.753552417639913,Роллы Филадельфия
conservative_total_guarded_profile,10966,False,287,0.8453477426057425,7.08689943252095,Рожок с кремом
conservative_total_guarded_profile,10144,False,285,5.279326421605462,6.862415729928443,Кейк- попс
conservative_total_guarded_profile,127,False,303,5.0919721040013854,6.858144277908332,Пирожное Каприз
conservative_total_guarded_profile,10661,False,255,4.232886534249673,6.84817967867051,Хот-дог Датский говяжий
conservative_total_guarded_profile,11465,False,289,5.200064075570448,6.406177803066408,Пирог с Манго
conservative_total_guarded_profile,10767,False,102,-5.83411507475035,6.33084913182844,Они гири с креветкой
conservative_total_guarded_profile,1844,True,25,5.385153669547133,6.183189027622928,Киш курица
conservative_total_guarded_profile,10524,False,135,5.405811006618088,6.090252419264775,Булочка шведский стол
conservative_total_guarded_profile,213,False,259,3.9353188233274574,6.0537163160684795,Тесто дрожжевое
conservative_total_guarded_profile,1838,False,274,4.753886826777565,6.003686190662049,Картошка ассорти
conservative_total_guarded_profile,4820,False,295,3.9919554168012468,5.936058224343739,Американо 200
conservative_total_guarded_profile,11428,False,182,2.014859165229001,5.640241982370654,Трубочка со сгущенкой П
conservative_total_guarded_profile,5106,False,84,-19.251027609127288,5.487713229497113,Пицца с салями кусок
conservative_total_guarded_profile,10543,False,251,3.380289086362067,5.423613594420707,БонаАква 500 негаз
conservative_total_guarded_profile,10662,False,252,4.003923811693964,5.394152940827618,Хот-дог Датский куриный
conservative_total_guarded_profile,1003,False,276,3.1255333408262294,5.358369831283566,Батон нарезной
conservative_total_guarded_profile,5027,False,260,3.386732208149885,5.210345849482454,ЖарЧай Облепиха стандартный
conservative_total_guarded_profile,10965,False,286,3.2288321904034305,5.157430664002081,Трехслойник НОВЫЙ
conservative_total_guarded_profile,10442,True,12,5.050414424148325,5.056906406610653,ЖарПицца Оригинальная
conservative_total_guarded_profile,102,False,291,3.4841900930499845,4.878845388252066,Королевская ватрушка
conservative_total_guarded_profile,4818,False,268,3.363571434145467,4.875725636625144,Латте 200
conservative_total_guarded_profile,125,False,271,3.5396883537268353,4.7168280877699775,Кольцо творог
conservative_total_guarded_profile,996,False,275,2.9142043359523764,4.358322039189744,Домашний
conservative_total_guarded_profile,2201,False,83,-1.2324158025967908,4.340896074678131,Соус соевый
conservative_total_guarded_profile,110,False,289,2.8129335282442693,4.310434173585261,Яблочный
conservative_total_guarded_profile,10595,False,272,2.864293283410752,4.276173346260554,Хлеб Фитнес
conservative_total_guarded_profile,11301,False,287,2.8488823496392537,4.211674230250822,Клубника и банан НОВЫЙ
conservative_total_guarded_profile,107,False,261,3.028249561778495,4.160845315359586,Капуста и мясо
conservative_total_guarded_profile,4629,True,23,3.743984126200112,4.036313756986201,Конвертик курица
conservative_total_guarded_profile,5088,False,278,2.5805874146164585,4.00087701497804,Ржаной бездр заварной
conservative_total_guarded_profile,1349,False,282,2.489093491418707,3.9203461598948124,Пончик Малина
conservative_total_guarded_profile,10348,False,282,2.8678248753841067,3.829246686095004,Чизкейк брауни
conservative_total_guarded_profile,1350,False,280,2.7114510778652985,3.75401254544227,Пончик Шоколад
conservative_total_guarded_profile,142,False,253,2.6777939799849246,3.7334437507223353,Эклер сливочный
conservative_total_guarded_profile,5,False,277,2.17043306171963,3.6548299750971083,Зерновой
conservative_total_guarded_profile,10052,False,264,2.5212246347760905,3.6393243012464467,Эклер Шоколадный посыпка
conservative_total_guarded_profile,4944,False,26,-2.7994307710654462,3.608462302957048,Пирожок капуста и курица
conservative_total_guarded_profile,129,False,243,2.8054536041510443,3.5406305359820545,Графские развалины
conservative_total_guarded_profile,10663,False,234,2.841807189718404,3.4448723669827883,Хот-дог Баварский куриный
conservative_total_guarded_profile,10741,False,101,2.809238706209399,3.4178951367738835,Они гири с курицей
conservative_total_guarded_profile,10298,True,27,3.1741157239049373,3.293338297942948,Пирожок с горбушей
conservative_total_guarded_profile,140,False,247,2.372727185623169,3.278340064168898,Эклер классический
conservative_total_guarded_profile,11465,True,13,3.1175554095653806,3.206868132452174,Пирог с Манго
conservative_total_guarded_profile,11473,False,274,2.1641592060649404,3.1500928951559715,Сметанник маковый
conservative_total_guarded_profile,10620,False,235,2.3389542638761993,3.0058075330180696,Пирожное со сливками
conservative_total_guarded_profile,10328,False,261,2.1256076047986765,2.930901986176041,Чизкейк классический
conservative_total_guarded_profile,100,False,251,1.2587876968043157,2.9001562191109866,Губадия
conservative_total_guarded_profile,10723,False,102,2.069789710694509,2.7590343431846978,Они гири с лососем
conservative_total_guarded_profile,10166,False,273,2.0211673007085214,2.7511352661242263,Тартин
conservative_total_guarded_profile,11549,False,260,2.0695920349981667,2.652119725276911,Тарталетка Ягодная ЦП
conservative_total_guarded_profile,10486,False,223,2.216878976063799,2.6227899197992715,Хот-дог Баварский говяжий
conservative_total_guarded_profile,11435,False,271,1.8470834670993972,2.590988417625935,Круассан с малиной
conservative_total_guarded_profile,10169,True,20,2.4592747944146645,2.5453838523514127,Бейгл курица
conservative_total_guarded_profile,108,True,18,2.4000385181948705,2.458769422065144,Сметанник
conservative_total_guarded_profile,11223,False,267,1.4796344557658827,2.370479844352676,Пирог с черносливом и грец орехом
conservative_total_guarded_profile,11437,False,227,1.821615751388866,2.3684586165012145,Малиновое сердце
conservative_total_guarded_profile,4423,False,281,1.5933498096755907,2.281807533980782,Жар Киш грибы курица
conservative_total_guarded_profile,1347,False,247,1.6839201517955436,2.2751217359553753,Пончик Белый шоколад
conservative_total_guarded_profile,10324,False,268,1.3343237879726173,2.1919667365744977,Горбуша саго
conservative_total_guarded_profile,11436,False,265,1.3750083940308075,2.132065919410134,Круассан с шоколадом
conservative_total_guarded_profile,10426,False,289,1.4391684695964815,2.0996519852426148,Пирог Ханский
conservative_total_guarded_profile,11548,False,39,1.6197340176618995,2.0687885016245433,Пицца студенческая
conservative_total_guarded_profile,4012,False,111,1.2214917677188228,2.060339367502282,Роллы лосось запеч
conservative_total_guarded_profile,5022,False,201,1.1789561921392928,2.041311071783416,ЖарЧай Облепиха малый
conservative_total_guarded_profile,10511,False,231,1.119866956696432,2.03039165258682,Добрый Кола 500
conservative_total_guarded_profile,11009,False,240,1.492044162763675,2.0158162061817837,Пирожное Малина
conservative_total_guarded_profile,5236,False,222,1.5575587962125226,1.9870054076138581,ЖарЧай Клюква стандартный
conservative_total_guarded_profile,1391,False,232,1.2647388463904208,1.9485818712576801,Добрый 200 Яблоко
conservative_total_guarded_profile,10732,False,111,1.212519038717747,1.9433238703417675,Роллы зап. с креветкой
conservative_total_guarded_profile,5109,False,230,1.285520351662524,1.935190598705573,Американо 300
conservative_total_guarded_profile,5105,False,83,1.4371865276452809,1.9027697552067036,Пицца Маргарита кусок
conservative_total_guarded_profile,4399,True,16,-3.7225365608945893,1.8212536004471913,Сметанник мини
conservative_total_guarded_profile,10876,False,248,1.045573380848039,1.7876500545277811,Хлеб Ржаной 100% бездрож
conservative_total_guarded_profile,10696,False,102,1.4086991173781866,1.786870269527768,Холодный латте
conservative_total_guarded_profile,11213,False,57,-2.323602787435633,1.7859815461104058,Роллы Вулкан с курицей
conservative_total_guarded_profile,4819,False,240,1.4851648579693255,1.7759063717408963,Эспрессо прем 35
conservative_total_guarded_profile,10047,False,260,1.0347626222608195,1.6650483616780798,Круассан миндальный
conservative_total_guarded_profile,10242,False,209,1.2771245879731692,1.6280712604819605,Чай черный стандарт
conservative_total_guarded_profile,10369,False,243,0.9392794787020963,1.5967226840637325,Винегрет вес сеть
conservative_total_guarded_profile,11519,False,252,0.9793958731194953,1.590535641766843,Тартин со злаками
conservative_total_guarded_profile,11472,False,241,0.9397845588589485,1.4192760678816825,Меренговый с вишней
conservative_total_guarded_profile,10074,False,178,1.0415060567054124,1.3904710055750025,Пирожное Шоколадно-карамельное
conservative_total_guarded_profile,1355,False,230,1.091671566083053,1.383226615053768,Бородино
conservative_total_guarded_profile,10176,False,219,1.0783193589931026,1.3423214712981952,Котлеты Нежные кур вес
conservative_total_guarded_profile,10525,False,192,0.8268021334771898,1.2959059477844488,Чай зел малый
conservative_total_guarded_profile,1540,False,201,0.8372287613576537,1.2800059117749842,Добрый 200 Яблоко Вишня
conservative_total_guarded_profile,101,True,20,1.2710524401805263,1.271052440180526,Капустный
conservative_total_guarded_profile,1390,False,157,0.9760687930379931,1.2497104580573046,Добрый 200 Персик Яблоко
conservative_total_guarded_profile,11474,True,16,0.7713683586698136,1.214001178897325,Маковка
conservative_total_guarded_profile,10435,False,226,0.751843121552347,1.2029123988480603,Манты курица вес сеть
conservative_total_guarded_profile,10380,False,188,0.7853004412280529,1.154305233090957,Салат сельдь под шубой вес сеть
conservative_total_guarded_profile,1346,False,156,1.0119463326797882,1.1269971955016518,"Стакан 0,2"
conservative_total_guarded_profile,10376,False,228,0.7181940305582505,1.116720830701239,Салат крабовый вес сеть
conservative_total_guarded_profile,58,True,7,1.0662294643607577,1.0662294643607577,Сочень
conservative_total_guarded_profile,1070,False,25,1.019293167466193,1.0491342644491624,Картофель и мясо
conservative_total_guarded_profile,1742,False,133,0.7584408877773154,1.0010483415763916,Печенье Имбирное
conservative_total_guarded_profile,11471,False,225,0.7275663262930625,0.9803505327258202,Меренговый с абрикосом
conservative_total_guarded_profile,10075,False,167,0.45136437408159297,0.97360723388069,Пирожное Медовик
conservative_total_guarded_profile,10345,False,28,0.9388608598015853,0.9649256697776696,Ромашка П
conservative_total_guarded_profile,10377,False,233,0.4443258389111107,0.9607932657253632,Салат курица по-корейски вес сеть
conservative_total_guarded_profile,1393,False,192,0.5378345425825449,0.9516878327398437,Добрый 300 Яблоко
conservative_total_guarded_profile,11215,False,24,0.9383925835350225,0.9447286192655471,Роллы Сливочные с креветкой
conservative_total_guarded_profile,10527,False,185,0.6390316509299958,0.9326227455107823,Печенье Детское 250
conservative_total_guarded_profile,10685,False,186,0.625160601365319,0.920022662453296,Манты с говядиной и картофелем вес сеть
conservative_total_guarded_profile,10909,True,23,0.42734649187175794,0.9051618075691734,Корзинка ягодная
conservative_total_guarded_profile,1397,False,197,0.31528029155339515,0.8816238393931997,Pulpy Апельсин
conservative_total_guarded_profile,10544,False,177,0.383223161078362,0.8791078847084709,БонаАква 500 газ
conservative_total_guarded_profile,10453,False,193,0.5992380808806861,0.8720975396065828,Салат Цезарь вес сеть
conservative_total_guarded_profile,10513,False,175,0.4986234542800895,0.861473568491084,Рич 500 Зел чай
conservative_total_guarded_profile,10463,False,76,0.35173474230952606,0.85992974750987,Сметана порц сеть
conservative_total_guarded_profile,1722,True,16,0.6813182589407645,0.8559998585247226,Губадия мини
conservative_total_guarded_profile,10371,False,206,0.6102412617521548,0.8296686275503935,Плов с курицей вес сеть
conservative_total_guarded_profile,10539,False,163,0.5694457089975372,0.7941890183572531,Курица по французски вес сеть
conservative_total_guarded_profile,10372,False,146,0.5684610344636044,0.7934037284432757,Пюре картофельное П вес сеть
conservative_total_guarded_profile,11440,False,154,0.4407250834274566,0.7737172911318559,Кукис красный вельвет ЦП
conservative_total_guarded_profile,1399,False,177,0.46781756199901925,0.7658011484368942,Pulpy Тропик
conservative_total_guarded_profile,11229,False,166,0.4373425156630284,0.752699603299761,Салат Буженина индейки вес
conservative_total_guarded_profile,10378,False,232,0.4956722240889716,0.7494882222777357,Салат Оливье вес сеть
conservative_total_guarded_profile,5257,False,67,0.6227353822560133,0.7485120679829498,Чай зел жасмин малый
conservative_total_guarded_profile,10368,False,203,0.5633044900618445,0.7365564166501825,Крылышки терияки П вес сеть
conservative_total_guarded_profile,11536,False,124,0.4934373878178727,0.7316540733930121,Суп лапша с курицей 300мл
conservative_total_guarded_profile,11441,False,170,0.43775346001610377,0.7309214213644829,Кукис Орео ЦП
conservative_total_guarded_profile,10462,False,66,0.6370901694898201,0.7284787353356017,Тарталетка Малиновая ЦП
conservative_total_guarded_profile,11280,False,149,0.41696277545998944,0.72596716436984,Пирог Ягодный
conservative_total_guarded_profile,1745,True,14,0.6165393909759447,0.7051329858100651,Шафран творог
conservative_total_guarded_profile,10440,False,222,0.476676000553466,0.7024601147877694,Запеканка творожная вес сеть
conservative_total_guarded_profile,10375,False,237,0.4481097296059915,0.6436230464252415,Блины творог вес сеть
conservative_total_guarded_profile,10515,False,167,0.3511100056817611,0.6429150642624224,Рич 500 Черный чай Лимон
conservative_total_guarded_profile,11444,False,170,0.26638089960886524,0.6156197406702404,Кукис Лимонный ЦП
conservative_total_guarded_profile,10498,False,154,0.38256574170465674,0.6151032313054868,Салат Мимоза вес
conservative_total_guarded_profile,10367,False,240,0.3663087391108318,0.577755884850734,Сырники вес сеть
conservative_total_guarded_profile,5235,False,143,0.34868115317000425,0.5653588753790427,ЖарЧай Клюква малый
conservative_total_guarded_profile,10514,False,175,0.31807798280890814,0.563522796191834,Рич 500 Зел чай манго
conservative_total_guarded_profile,1392,False,196,0.21822892851776332,0.5446876630913438,Добрый 300 Мультифрукт
conservative_total_guarded_profile,100,True,23,0.44236887287266513,0.5394004478454875,Губадия
conservative_total_guarded_profile,11543,False,28,0.35682694799671616,0.5020375314914003,Капучино 300 СК
conservative_total_guarded_profile,11537,False,124,0.30673303172533306,0.48721097128171365,Борщ 300мл
conservative_total_guarded_profile,10638,False,117,0.3651974664655423,0.47615001045667654,Картофель по-деревенски П вес сеть
conservative_total_guarded_profile,11442,False,51,0.39160691275315657,0.4638937046954528,Кукис Малиновый ЦП
conservative_total_guarded_profile,10516,False,143,0.16712202679488142,0.46071502062307357,Рич 500 Черный чай Персик
conservative_total_guarded_profile,10510,False,157,0.1673887840888041,0.4549336610103339,Добрый Апельсин газ 500
conservative_total_guarded_profile,10695,False,90,0.3235022450851175,0.43822469223686467,Апельсиновый кофе
conservative_total_guarded_profile,10239,False,25,0.3884980765093998,0.4137430522678595,Чай зел жасмин стандарт
conservative_total_guarded_profile,4192,False,69,0.2796732146686305,0.40111971625862425,Вишневый
conservative_total_guarded_profile,11429,True,19,0.2548606093431476,0.37295112236992917,Сэндвич Мюнхенский
conservative_total_guarded_profile,4947,True,16,0.25984356207306103,0.3722848807288668,Капуста и курица
conservative_total_guarded_profile,10324,True,16,0.35558543546359284,0.35558543546359284,Горбуша саго
conservative_total_guarded_profile,10427,False,143,0.20335452636693965,0.3497367963620709,Котлеты куриные вес сеть
conservative_total_guarded_profile,10798,False,192,0.22461087216283881,0.3408284606519246,Блины с курицей вес сеть
conservative_total_guarded_profile,11535,False,89,0.24669034359279068,0.3369852609856082,Солянка мясная сборная 300мл
conservative_total_guarded_profile,1311,False,25,0.007701577310890828,0.33033971423715336,Хлеб кусок
conservative_total_guarded_profile,10358,False,153,0.20522188072097597,0.308359686603875,Салат Светофор вес сеть
conservative_total_guarded_profile,10703,False,110,0.20036476778727536,0.3075639622055421,Добрый Кола газ 300
conservative_total_guarded_profile,10500,False,164,0.13017173761369577,0.2995116382012318,Добрый Лимон Лайм 500
conservative_total_guarded_profile,11473,True,19,0.27689031162373096,0.2960108411017608,Сметанник маковый
conservative_total_guarded_profile,67,True,17,0.046013779581749015,0.2906959376653473,Ватрушка
conservative_total_guarded_profile,10770,False,28,0.2702435977998453,0.28429491257857065,Батон нарезной Упак
conservative_total_guarded_profile,10747,False,52,0.047055107917917796,0.27601026560456254,Сгущенка
conservative_total_guarded_profile,107,True,17,0.27194341666852234,0.2730837775710834,Капуста и мясо
conservative_total_guarded_profile,11542,False,28,0.19126471280632762,0.25431360703748096,Капучино 200 СК
conservative_total_guarded_profile,10207,False,132,0.12872875048373314,0.245583877615283,Салат по-ирански весовой
conservative_total_guarded_profile,1070,True,3,0.2320751165152728,0.23876832205537823,Картофель и мясо
conservative_total_guarded_profile,10410,False,143,0.11987548425315361,0.23298964674468736,Салат Наслаждение вес сеть
conservative_total_guarded_profile,10963,False,39,0.03493708346009504,0.22810887079797715,Печенье Праздничное имбирное
conservative_total_guarded_profile,10780,False,24,0.2198659860366676,0.22076937064064522,Зерновой Упак
conservative_total_guarded_profile,10716,False,89,0.20046970496904737,0.21941745784823719,"Юдзу-Клубника,Клубника Холодный чай"
conservative_total_guarded_profile,11222,False,32,0.1799765763951366,0.21173386859719778,Вишневый Пай
conservative_total_guarded_profile,10627,False,47,0.062321282940969974,0.2040647669392032,Пицца Мясная П
conservative_total_guarded_profile,10628,False,41,0.07940820257804465,0.189055569489529,Пицца с салями П
conservative_total_guarded_profile,10535,False,78,0.10893544536031506,0.18327455382188815,Гречка с овощами П вес сеть
conservative_total_guarded_profile,11251,True,14,0.17748240422440298,0.1807655774741116,ЖарПицца с салями
conservative_total_guarded_profile,10469,False,88,0.08236833792696135,0.17950292214557406,Макароны П вес сеть
conservative_total_guarded_profile,10965,True,19,0.02346676739153314,0.163597825331459,Трехслойник НОВЫЙ
conservative_total_guarded_profile,102,True,11,0.1126806654721012,0.1630988127692682,Королевская ватрушка
conservative_total_guarded_profile,11301,True,19,0.08191963280768438,0.15619169149374246,Клубника и банан НОВЫЙ
conservative_total_guarded_profile,11544,False,26,0.12154506492793252,0.15117370313962622,Латте 200 СК
conservative_total_guarded_profile,10745,False,13,0.14597080278718388,0.14737049830712634,Конфитюр Вишня
conservative_total_guarded_profile,4423,True,8,0.07668597807846311,0.14497247016044768,Жар Киш грибы курица
conservative_total_guarded_profile,11306,False,49,0.06423307865829364,0.14120679415555662,Картофель беби
conservative_total_guarded_profile,10541,False,26,0.13613338373269834,0.13942006479274982,Пицца Семейная
conservative_total_guarded_profile,11293,False,16,0.09232768778741263,0.1379248417536375,Жар Киш зел лук
conservative_total_guarded_profile,4424,True,6,0.1330228543206574,0.1378412918082913,Жар Киш курица
conservative_total_guarded_profile,10215,False,20,0.12637536929469795,0.12717455755714802,Сметана
conservative_total_guarded_profile,11550,False,114,0.05000194001608392,0.12155396768201392,Салат с тунцом весовой
conservative_total_guarded_profile,10779,False,21,0.11935444949264135,0.12085918302951293,Бородино Упак
conservative_total_guarded_profile,10718,False,81,0.10079084171846545,0.11415849948113424,"Манго-Ананас,Клубника Холодный чай"
conservative_total_guarded_profile,10343,False,27,0.10688366922777792,0.1080470181380827,Хлеб тостовый пшеничный
conservative_total_guarded_profile,10775,False,22,0.10608335139025449,0.10743381105031391,Домашний безд Упак
conservative_total_guarded_profile,10512,False,61,0.061360835386635504,0.10634131464720303,Добрый Кола без сахара 500
conservative_total_guarded_profile,11551,False,38,0.06436030451664741,0.10314240556922144,Лазанья с мясом весовой
conservative_total_guarded_profile,10542,False,27,0.09757523789558861,0.10262444678443042,Пицца с колбасками ЧБ
conservative_total_guarded_profile,11531,False,103,0.07947826781526476,0.10048490249988837,Поке с креветкой
conservative_total_guarded_profile,11545,False,28,0.07492649079747266,0.09837250545054593,Латте 300 СК
conservative_total_guarded_profile,10970,False,25,0.09064132104564726,0.09518422235137464,Хлеб Ржаной 100% УПАК
conservative_total_guarded_profile,156,False,42,0.08656289866629202,0.0875898496178607,Горячий шоколад 220
conservative_total_guarded_profile,93,False,41,0.029046435508551016,0.08697743251174872,Сметанник ЗКЗ
conservative_total_guarded_profile,10776,False,18,0.08337457274925092,0.08497128415505867,Ржаной безд заварной Упак
conservative_total_guarded_profile,10507,False,77,0.03315558170396307,0.08462664454945312,Добрый Апельсин газ 330
conservative_total_guarded_profile,110,True,14,0.02882617343875503,0.08212420715796014,Яблочный
conservative_total_guarded_profile,1388,False,12,0.06163388374267434,0.06721314247994328,Добрый 200 Мультифрукт
conservative_total_guarded_profile,10880,False,51,0.04933967674999484,0.06501630532822306,"Персик,Клубника Холодный чай"
conservative_total_guarded_profile,78,False,41,0.0343385240276618,0.0597095591331781,Губадия ЗКЗ
conservative_total_guarded_profile,10464,False,40,0.01836270812905999,0.05934123859583118,Майонез порц сеть
conservative_total_guarded_profile,10772,False,16,0.0572376347689484,0.0578470653601893,Ржано-пшеничный 900 Упак
conservative_total_guarded_profile,10625,False,31,0.012719162115086502,0.05725300233758901,Пицца Маргарита П
conservative_total_guarded_profile,10778,False,19,0.05647556625861741,0.05647556625861741,Тартин Упак
conservative_total_guarded_profile,11500,False,40,0.03777139544161201,0.056019961066014645,"Добрый 0,5л Дыня газ НОВИНКА"
conservative_total_guarded_profile,10605,False,25,0.005277957519272958,0.05394037980047939,Чай черный Тропик малый
conservative_total_guarded_profile,94,False,10,0.01787217184602774,0.052409158255349864,Трехслойник ЗКЗ
conservative_total_guarded_profile,11522,False,27,0.0011028369612784417,0.05184158705306463,Паста с ветчиной и соусом бешамель вес сеть
conservative_total_guarded_profile,10702,False,42,0.04104514572668072,0.050180011097453514,Добрый Кола без сахара 300
conservative_total_guarded_profile,10715,False,50,0.026857630691284884,0.049398422433641676,"Юдзу-Клубника,Черника Холодный чай"
conservative_total_guarded_profile,11520,False,21,0.04659479479883313,0.048488104868649545,Тартин со злаками Упак
conservative_total_guarded_profile,11005,False,37,0.024226435979391225,0.04643917281760629,Трехслойник ЗКЗ Новый
conservative_total_guarded_profile,5259,False,42,0.04226767069165921,0.046093849681044685,Чай черн бергамот малый
conservative_total_guarded_profile,10526,False,89,-0.0006989154560655547,0.04346406735033305,Чай зел стандарт
conservative_total_guarded_profile,202,False,60,0.023109443818712272,0.043382746502900416,Лапша 130
conservative_total_guarded_profile,1998,False,16,0.02521012194445496,0.039896973467975744,я_не_исп Сахар стик
conservative_total_guarded_profile,3047,False,39,-0.009325844248286419,0.03852413467168181,Чак-чак шарики ассорти Т
conservative_total_guarded_profile,1926,False,97,0.021777228040065322,0.03446016236092586,Pulpy Ананас Манго
conservative_total_guarded_profile,11562,False,181,0.004448065198009193,0.03301685561384746,Кукис Фисташковый ЦП
conservative_total_guarded_profile,11498,False,29,0.028113250463098205,0.03194353885622003,"Добрый 0,33л ж/б Кола газ"
conservative_total_guarded_profile,10430,False,89,0.017629362671475128,0.029652514747083247,Окрошка вес
conservative_total_guarded_profile,203,False,80,0.020980093661255528,0.026976451911477795,Лапша 270
conservative_total_guarded_profile,10661,True,3,0.0039412057822966196,0.024077027216449554,Хот-дог Датский говяжий
conservative_total_guarded_profile,11223,True,6,0.02295029031755491,0.02295029031755491,Пирог с черносливом и грец орехом
conservative_total_guarded_profile,10717,False,42,0.01611227238121682,0.02196097231369154,"Манго-Ананас,Черника Холодный чай"
conservative_total_guarded_profile,10072,False,61,0.01231019201100425,0.021661107789921363,Горячий шоколад 300
conservative_total_guarded_profile,10606,False,13,0.014139409771287248,0.01931871300614807,Чай черный Тропик стандарт
conservative_total_guarded_profile,1001,False,19,0.01368751102216098,0.017488623211734833,Коррекс мал
conservative_total_guarded_profile,11530,False,16,0.004783279362029713,0.015678020111753205,Котлеты бургер вес
conservative_total_guarded_profile,4944,True,2,0.014011672757267168,0.014011672757267168,Пирожок капуста и курица
conservative_total_guarded_profile,10426,True,8,-0.0044073380174719234,0.01271627506593323,Пирог Ханский
conservative_total_guarded_profile,209,False,53,0.0035412171131820602,0.011090887142442218,Чак-чак 450
conservative_total_guarded_profile,10771,False,11,0.00830149979688033,0.010420797841592055,Пшеничный Упак
conservative_total_guarded_profile,11540,False,27,-0.00038375098513071526,0.009280415369951167,Американо 200 СК
conservative_total_guarded_profile,10662,True,3,0.009253126327251365,0.009253126327251365,Хот-дог Датский куриный
